,sentence1,sentence2,label,idx,noisy_sentence1,noisy_sentence2,noisy_pair,noise_flags_sentence1,noise_flags_sentence2,major_noise_sentence1,major_noise_sentence2,major_noisy_pair
3223,"The best the investigators can do is nitpick about the process and substance of isolated business decisions ... and question his competence as a manager . ""","Ebbers ' lawyer , Reid Weingarten , said despite the thorough investigation , "" the best the investigators can do is nitpick about the process and substance of isolated business decisions . """,0,3582,"the best the investigators can do is nitpick about the process and substance of isolated business decisions ... and question his competence as a manager . ""","ebbers ' lawyer , reid weingarten , said despite the thorough investigation , "" the best the investigators can do is nitpick about the process and substance of isolated business decisions . """,True,"{'url': False, 'special_chars': False, 'redundant_dots': True, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}",True,False,True
3229,"Their ancestors are coming home at last -- the healing can finally begin , ' ' delegation leader Bob Weatherall told Reuters by telephone after the ceremony .","The anguish will begin to end and the healing will commence , ' ' delegation leader Bob Weatherall told Reuters by telephone .",0,3591,"their ancestors are coming home at last the healing can finally begin , ' ' delegation leader bob weatherall told reuters by telephone after the ceremony .","the anguish will begin to end and the healing will commence , ' ' delegation leader bob weatherall told reuters by telephone .",True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}",True,False,True
3238,"Asked about other possible attacks , Roberts said : "" I don 't think there 's any question about it that . . . they 're going to be very global in nature .","Asked about other possible attacks , Roberts said : “ I don ’ t think there ’ s any question about it that they ’ re going to be very global in nature .",1,3601,"asked about other possible attacks , roberts said "" i don 't think there 's any question about it that . . . they 're going to be very global in nature .","asked about other possible attacks , roberts said i don t think there s any question about it that they re going to be very global in nature .",True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
3242,"Knight had 29 interceptions in his six years with the Saints , including 17 the last three seasons .","Knight has 29 interceptions in six seasons , all with New Orleans -- including a team-high five last season .",0,3605,"knight had 29 interceptions in his six years with the saints , including 17 the last three seasons .","knight has 29 interceptions in six seasons , all with new orleans including a teamhigh five last season .",True,"{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
3302,"Notes : Cabrera , at 20 years , 63 days , is the second-youngest player to debut with the Marlins .",Noteworthy : Cabrera became the second-youngest player to debut for the Marlins -- 20 years and 63 days .,1,3674,"notes cabrera , at 20 years , 63 days , is the secondyoungest player to debut with the marlins .",noteworthy cabrera became the secondyoungest player to debut for the marlins 20 years and 63 days .,True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
3347,""" We acted because we saw the existing evidence in a new light , through the prism of ... Sept . 11th . """,""" We acted because we saw the evidence in a dramatic new light , through the prism of our experience on 9 / 11 . """,1,3723,""" we acted because we saw the existing evidence in a new light , through the prism of ... sept . 11th . """,""" we acted because we saw the evidence in a dramatic new light , through the prism of our experience on 9 11 . """,True,"{'url': False, 'special_chars': False, 'redundant_dots': True, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",True,False,True
3380,"They said they were not advocating the changes yet , but believed they are worth considering — especially as NATO expands to 26 members .","The sponsors said they were not advocating the changes yet , but believed it was worth considering - especially as NATO expands to 26 members .",1,3763,"they said they were not advocating the changes yet , but believed they are worth considering especially as nato expands to 26 members .","the sponsors said they were not advocating the changes yet , but believed it was worth considering especially as nato expands to 26 members .",True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",True,False,True
3389,""" He really left us with a smile on his face and no last words , "" daughter Linda Hope said .",""" He really left us with a smile on his face and no last words ... He gave us each a kiss and that was it , "" she said .",0,3772,""" he really left us with a smile on his face and no last words , "" daughter linda hope said .",""" he really left us with a smile on his face and no last words ... he gave us each a kiss and that was it , "" she said .",True,"{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': True, 'contractions': False, 'extra_spaces': False, 'casing': True}",False,True,True
3400,Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 - two months after it voluntarily closed following initial reports of the disease .,Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 -- two months after it voluntarily closed when the disease was first reported .,1,3789,chichi 's has agreed to keep the restaurant closed until jan. 2 two months after it voluntarily closed following initial reports of the disease .,chichi 's has agreed to keep the restaurant closed until jan. 2 two months after it voluntarily closed when the disease was first reported .,True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
3421,They also said the rule will make the nation 's electrical system more reliable -- a high-profile issue after last week 's massive power blackout .,"They also said the rule will improve the reliability of the nation 's electrical system , which is needed after last week 's massive power blackout .",1,3811,they also said the rule will make the nation 's electrical system more reliable a highprofile issue after last week 's massive power blackout .,"they also said the rule will improve the reliability of the nation 's electrical system , which is needed after last week 's massive power blackout .",True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}",True,False,True
3486,Memories also live on of the bloody debacle in Somalia 10 years ago -- the last major US military involvement in Africa .,Memories also live on of a bloody debacle in Somalia a decade ago -- the last major U.S. military involvement in Africa .,1,3879,memories also live on of the bloody debacle in somalia 10 years ago the last major us military involvement in africa .,memories also live on of a bloody debacle in somalia a decade ago the last major u.s. military involvement in africa .,True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",True,True,True
3533,"Writing in the journal Geophysical Research Letters , Vincent ’ s team said all of the fresh water poured out of the 20 mile ( 30 km ) long Disraeli Fjord .","Writing in the journal Geophysical Research Letters , Vincent 's team said all of the fresh water poured out of the 20-mile-long Disraeli Fjord .",1,3929,"writing in the journal geophysical research letters , vincent s team said all of the fresh water poured out of the 20 mile 30 km long disraeli fjord .","writing in the journal geophysical research letters , vincent 's team said all of the fresh water poured out of the 20milelong disraeli fjord .",True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}",True,False,True
3540,Seven people were taken to hospital today after a second derailment on the London Underground in less than 48 hours .,The leader of the country ’ s biggest rail union threatened industrial action today following the second derailment on the London Underground in less than 48 hours .,0,3936,seven people were taken to hospital today after a second derailment on the london underground in less than 48 hours .,the leader of the country s biggest rail union threatened industrial action today following the second derailment on the london underground in less than 48 hours .,True,"{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
3549,"At first , the animals ’ performance declined compared to the sessions on the joystick .","At first , the animals ' performance declined compared with the joystick sessions .",1,3945,"at first , the animals performance declined compared to the sessions on the joystick .","at first , the animals ' performance declined compared with the joystick sessions .",True,"{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}",True,False,True
3598,""" His statement is that he possibly hit the gas instead of the brakes , "" Mr Butts said .",""" He says he couldn 't stop the vehicle ... his statement is he possibly hit the gas instead of the brake , "" Butts said .",0,3999,""" his statement is that he possibly hit the gas instead of the brakes , "" mr butts said .",""" he says he couldn 't stop the vehicle ... his statement is he possibly hit the gas instead of the brake , "" butts said .",True,"{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': True, 'contractions': False, 'extra_spaces': False, 'casing': True}",False,True,True
3616,"After all , China isn 't racing anyoneso there 's no great rush , "" Clark said .","After all , China isn ’ t racing anyone … so there ’ s no great rush , ” Clark said .",1,4018,"after all , china isn 't racing anyoneso there 's no great rush , "" clark said .","after all , china isn t racing anyone so there s no great rush , clark said .",True,"{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
3658,""" Nobody wants to go to war with anybody about anything ... it 's always very much a last resort thing and one to be avoided , "" Mr Howard told Sydney radio .",""" We don 't want to go to war with anybody . . . it 's always very much a last resort , and one to be avoided .",1,4066,""" nobody wants to go to war with anybody about anything ... it 's always very much a last resort thing and one to be avoided , "" mr howard told sydney radio .",""" we don 't want to go to war with anybody . . . it 's always very much a last resort , and one to be avoided .",True,"{'url': False, 'special_chars': False, 'redundant_dots': True, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}",True,False,True
3660,"Gilroy police and FBI agents described Gehring as cooperative , but said Saturday that he had revealed nothing about what had happened to the children .","Saturday , officials in California described Gehring as cooperative — but said he has revealed nothing about what has happened to the children .",1,4068,"gilroy police and fbi agents described gehring as cooperative , but said saturday that he had revealed nothing about what had happened to the children .","saturday , officials in california described gehring as cooperative but said he has revealed nothing about what has happened to the children .",True,"{'url': False, 'special_chars': False, 'redundant_dots': False, 'contractions': False, 'extra_spaces': False, 'casing': True}","{'url': False, 'special_chars': True, 'redundant_dots': False, 'contractions': True, 'extra_spaces': False, 'casing': True}",False,True,True
